filename,Class
1882_hmi.M_720s.20131026_173600_TAI.1.magnetogram_224.png,M
1389_hmi.M_720s.20111231_113600_TAI.1.magnetogram_224.png,M
1909_hmi.M_720s.20131207_064800_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140107_023600_TAI.1.magnetogram_224.png,M
1982_hmi.M_720s.20140226_040000_TAI.1.magnetogram_224.png,M
1865_hmi.M_720s.20131015_050000_TAI.1.magnetogram_224.png,M
1968_hmi.M_720s.20140203_221200_TAI.1.magnetogram_224.png,M
1339_hmi.M_720s.20111104_074800_TAI.1.magnetogram_224.png,M
1982_hmi.M_720s.20140225_183600_TAI.1.magnetogram_224.png,M
1934_hmi.M_720s.20131222_020000_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140205_141200_TAI.1.magnetogram_224.png,M
1346_hmi.M_720s.20111115_060000_TAI.1.magnetogram_224.png,M
1504_hmi.M_720s.20120613_040000_TAI.1.magnetogram_224.png,M
1263_hmi.M_720s.20110802_072400_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141216_032400_TAI.1.magnetogram_224.png,M
1760_hmi.M_720s.20130531_121200_TAI.1.magnetogram_224.png,M
1283_hmi.M_720s.20110905_171200_TAI.1.magnetogram_224.png,M
1884_hmi.M_720s.20131102_080000_TAI.1.magnetogram_224.png,M
2325_hmi.M_720s.20150421_162400_TAI.1.magnetogram_224.png,M
2035_hmi.M_720s.20140416_034800_TAI.1.magnetogram_224.png,M
2497_hmi.M_720s.20160212_092400_TAI.1.magnetogram_224.png,M
1560_hmi.M_720s.20120905_182400_TAI.1.magnetogram_224.png,M
2665_hmi.M_720s.20170708_144800_TAI.3.magnetogram_224.png,M
1342_hmi.M_720s.20111109_042400_TAI.1.magnetogram_224.png,M
2087_hmi.M_720s.20140612_170000_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140205_071200_TAI.1.magnetogram_224.png,M
2036_hmi.M_720s.20140418_031200_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141220_180000_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110311_073600_TAI.1.magnetogram_224.png,M
1991_hmi.M_720s.20140304_082400_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110801_114800_TAI.1.magnetogram_224.png,M
1618_hmi.M_720s.20121121_030000_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131231_200000_TAI.1.magnetogram_224.png,M
1613_hmi.M_720s.20121113_174800_TAI.1.magnetogram_224.png,M
2035_hmi.M_720s.20140416_111200_TAI.1.magnetogram_224.png,M
1934_hmi.M_720s.20131222_084800_TAI.1.magnetogram_224.png,M
2087_hmi.M_720s.20140612_101200_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120509_094800_TAI.1.magnetogram_224.png,M
1944_hmi.M_720s.20140104_092400_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150618_150000_TAI.1.magnetogram_224.png,M
1195_hmi.M_720s.20110422_071200_TAI.1.magnetogram_224.png,M
1339_hmi.M_720s.20111105_163600_TAI.1.magnetogram_224.png,M
1718_hmi.M_720s.20130412_180000_TAI.1.magnetogram_224.png,M
1613_hmi.M_720s.20121113_110000_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150625_070000_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140106_113600_TAI.1.magnetogram_224.png,M
2056_hmi.M_720s.20140508_014800_TAI.1.magnetogram_224.png,M
2077_hmi.M_720s.20140602_052400_TAI.1.magnetogram_224.png,M
2449_hmi.M_720s.20151109_103600_TAI.1.magnetogram_224.png,M
2182_hmi.M_720s.20141009_031200_TAI.1.magnetogram_224.png,M
2157_hmi.M_720s.20140913_044800_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110311_094800_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140107_032400_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110802_043600_TAI.1.magnetogram_224.png,M
1513_hmi.M_720s.20120630_202400_TAI.1.magnetogram_224.png,M
1875_hmi.M_720s.20131026_182400_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120508_190000_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120701_161200_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150624_094800_TAI.1.magnetogram_224.png,M
1263_hmi.M_720s.20110803_033600_TAI.1.magnetogram_224.png,M
1890_hmi.M_720s.20131106_201200_TAI.1.magnetogram_224.png,M
1882_hmi.M_720s.20131026_143600_TAI.1.magnetogram_224.png,M
1891_hmi.M_720s.20131107_174800_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131228_110000_TAI.1.magnetogram_224.png,M
1718_hmi.M_720s.20130411_204800_TAI.1.magnetogram_224.png,M
2222_hmi.M_720s.20141204_012400_TAI.1.magnetogram_224.png,M
2403_hmi.M_720s.20150820_201200_TAI.1.magnetogram_224.png,M
1402_hmi.M_720s.20120118_223600_TAI.1.magnetogram_224.png,M
2403_hmi.M_720s.20150823_183600_TAI.1.magnetogram_224.png,M
2422_hmi.M_720s.20150926_162400_TAI.1.magnetogram_224.png,M
2056_hmi.M_720s.20140508_082400_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110802_083600_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150622_134800_TAI.1.magnetogram_224.png,M
1748_hmi.M_720s.20130517_011200_TAI.1.magnetogram_224.png,M
2665_hmi.M_720s.20170713_084800_TAI.3.magnetogram_224.png,M
2497_hmi.M_720s.20160211_143600_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120701_183600_TAI.1.magnetogram_224.png,M
1865_hmi.M_720s.20131012_164800_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141218_161200_TAI.1.magnetogram_224.png,M
2335_hmi.M_720s.20150505_040000_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150315_191200_TAI.1.magnetogram_224.png,M
1401_hmi.M_720s.20120117_220000_TAI.1.magnetogram_224.png,M
1996_hmi.M_720s.20140310_041200_TAI.1.magnetogram_224.png,M
1977_hmi.M_720s.20140216_010000_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120703_211200_TAI.1.magnetogram_224.png,M
1760_hmi.M_720s.20130531_120000_TAI.1.magnetogram_224.png,M
2497_hmi.M_720s.20160212_043600_TAI.1.magnetogram_224.png,M
2497_hmi.M_720s.20160213_004800_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141220_212400_TAI.1.magnetogram_224.png,M
2325_hmi.M_720s.20150421_092400_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120510_003600_TAI.1.magnetogram_224.png,M
1283_hmi.M_720s.20110909_064800_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120508_211200_TAI.1.magnetogram_224.png,M
1302_hmi.M_720s.20110924_231200_TAI.1.magnetogram_224.png,M
1875_hmi.M_720s.20131021_071200_TAI.1.magnetogram_224.png,M
2434_hmi.M_720s.20151016_052400_TAI.1.magnetogram_224.png,M
2242_hmi.M_720s.20141218_213600_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150620_044800_TAI.1.magnetogram_224.png,M
2087_hmi.M_720s.20140614_152400_TAI.1.magnetogram_224.png,M
2644_hmi.M_720s.20170401_043600_TAI.3.magnetogram_224.png,M
2173_hmi.M_720s.20140928_064800_TAI.1.magnetogram_224.png,M
1620_hmi.M_720s.20121127_033600_TAI.1.magnetogram_224.png,M
2403_hmi.M_720s.20150821_102400_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140106_090000_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150619_212400_TAI.1.magnetogram_224.png,M
1890_hmi.M_720s.20131105_232400_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170903_232400_TAI.3.magnetogram_224.png,M
2297_hmi.M_720s.20150313_171200_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120702_164800_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131231_222400_TAI.1.magnetogram_224.png,M
2087_hmi.M_720s.20140614_204800_TAI.1.magnetogram_224.png,M
1513_hmi.M_720s.20120629_183600_TAI.1.magnetogram_224.png,M
1897_hmi.M_720s.20131113_034800_TAI.1.magnetogram_224.png,M
2172_hmi.M_720s.20140923_044800_TAI.1.magnetogram_224.png,M
2127_hmi.M_720s.20140801_172400_TAI.1.magnetogram_224.png,M
1158_hmi.M_720s.20110217_124800_TAI.1.magnetogram_224.png,M
1877_hmi.M_720s.20131023_071200_TAI.1.magnetogram_224.png,M
1158_hmi.M_720s.20110215_223600_TAI.1.magnetogram_224.png,M
1865_hmi.M_720s.20131015_132400_TAI.1.magnetogram_224.png,M
2381_hmi.M_720s.20150705_160000_TAI.1.magnetogram_224.png,M
1909_hmi.M_720s.20131207_072400_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110311_174800_TAI.1.magnetogram_224.png,M
2665_hmi.M_720s.20170708_211200_TAI.3.magnetogram_224.png,M
1928_hmi.M_720s.20131221_194800_TAI.1.magnetogram_224.png,M
2335_hmi.M_720s.20150504_183600_TAI.1.magnetogram_224.png,M
2335_hmi.M_720s.20150505_070000_TAI.1.magnetogram_224.png,M
1731_hmi.M_720s.20130503_013600_TAI.1.magnetogram_224.png,M
2157_hmi.M_720s.20140913_094800_TAI.1.magnetogram_224.png,M
1112_hmi.M_720s.20101015_192400_TAI.1.magnetogram_224.png,M
1161_hmi.M_720s.20110215_224800_TAI.1.magnetogram_224.png,M
1283_hmi.M_720s.20110905_072400_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140203_183600_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150622_014800_TAI.1.magnetogram_224.png,M
1900_hmi.M_720s.20131116_114800_TAI.1.magnetogram_224.png,M
1532_hmi.M_720s.20120728_154800_TAI.1.magnetogram_224.png,M
1882_hmi.M_720s.20131026_120000_TAI.1.magnetogram_224.png,M
1520_hmi.M_720s.20120709_091200_TAI.1.magnetogram_224.png,M
1161_hmi.M_720s.20110215_143600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150310_154800_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150618_083600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150309_171200_TAI.1.magnetogram_224.png,M
2127_hmi.M_720s.20140801_040000_TAI.1.magnetogram_224.png,M
1928_hmi.M_720s.20131222_011200_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150619_194800_TAI.1.magnetogram_224.png,M
1260_hmi.M_720s.20110727_080000_TAI.1.magnetogram_224.png,M
1909_hmi.M_720s.20131207_051200_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140106_220000_TAI.1.magnetogram_224.png,M
1928_hmi.M_720s.20131221_060000_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150309_190000_TAI.1.magnetogram_224.png,M
1305_hmi.M_720s.20110930_032400_TAI.1.magnetogram_224.png,M
2077_hmi.M_720s.20140602_214800_TAI.1.magnetogram_224.png,M
1564_hmi.M_720s.20120909_052400_TAI.1.magnetogram_224.png,M
1974_hmi.M_720s.20140214_100000_TAI.1.magnetogram_224.png,M
2443_hmi.M_720s.20151104_120000_TAI.1.magnetogram_224.png,M
1968_hmi.M_720s.20140131_152400_TAI.1.magnetogram_224.png,M
2567_hmi.M_720s.20160720_163600_TAI.3.magnetogram_224.png,M
1877_hmi.M_720s.20131027_134800_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141220_231200_TAI.1.magnetogram_224.png,M
2415_hmi.M_720s.20150920_144800_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131228_104800_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150309_020000_TAI.1.magnetogram_224.png,M
2665_hmi.M_720s.20170708_104800_TAI.3.magnetogram_224.png,M
2320_hmi.M_720s.20150408_062400_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170903_160000_TAI.3.magnetogram_224.png,M
1466_hmi.M_720s.20120426_094800_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110803_071200_TAI.1.magnetogram_224.png,M
2065_hmi.M_720s.20140524_174800_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141217_230000_TAI.1.magnetogram_224.png,M
1069_hmi.M_720s.20100505_064800_TAI.1.magnetogram_224.png,M
1429_hmi.M_720s.20120308_234800_TAI.1.magnetogram_224.png,M
1302_hmi.M_720s.20110928_051200_TAI.1.magnetogram_224.png,M
1302_hmi.M_720s.20111002_000000_TAI.1.magnetogram_224.png,M
1564_hmi.M_720s.20120908_032400_TAI.1.magnetogram_224.png,M
2173_hmi.M_720s.20140928_020000_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120702_181200_TAI.1.magnetogram_224.png,M
2403_hmi.M_720s.20150820_083600_TAI.1.magnetogram_224.png,M
2127_hmi.M_720s.20140801_063600_TAI.1.magnetogram_224.png,M
1305_hmi.M_720s.20110930_153600_TAI.1.magnetogram_224.png,M
1928_hmi.M_720s.20131222_003600_TAI.1.magnetogram_224.png,M
1968_hmi.M_720s.20140203_022400_TAI.1.magnetogram_224.png,M
2277_hmi.M_720s.20150203_224800_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150315_204800_TAI.1.magnetogram_224.png,M
1401_hmi.M_720s.20120118_090000_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120510_120000_TAI.1.magnetogram_224.png,M
1429_hmi.M_720s.20120308_152400_TAI.1.magnetogram_224.png,M
2268_hmi.M_720s.20150127_191200_TAI.1.magnetogram_224.png,M
2205_hmi.M_720s.20141109_040000_TAI.1.magnetogram_224.png,M
1618_hmi.M_720s.20121120_201200_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150618_043600_TAI.1.magnetogram_224.png,M
2367_hmi.M_720s.20150620_114800_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110306_212400_TAI.1.magnetogram_224.png,M
1402_hmi.M_720s.20120122_150000_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110307_004800_TAI.1.magnetogram_224.png,M
1865_hmi.M_720s.20131012_171200_TAI.1.magnetogram_224.png,M
1283_hmi.M_720s.20110908_112400_TAI.1.magnetogram_224.png,M
2644_hmi.M_720s.20170402_063600_TAI.3.magnetogram_224.png,M
2277_hmi.M_720s.20150203_041200_TAI.1.magnetogram_224.png,M
1302_hmi.M_720s.20110924_144800_TAI.1.magnetogram_224.png,M
2529_hmi.M_720s.20160417_020000_TAI.3.magnetogram_224.png,M
1504_hmi.M_720s.20120613_111200_TAI.1.magnetogram_224.png,M
1884_hmi.M_720s.20131103_022400_TAI.1.magnetogram_224.png,M
2567_hmi.M_720s.20160722_122400_TAI.3.magnetogram_224.png,M
2087_hmi.M_720s.20140614_090000_TAI.1.magnetogram_224.png,M
2422_hmi.M_720s.20150927_090000_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140205_123600_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170907_210000_TAI.3.magnetogram_224.png,M
1968_hmi.M_720s.20140207_033600_TAI.1.magnetogram_224.png,M
2080_hmi.M_720s.20140606_123600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150310_031200_TAI.1.magnetogram_224.png,M
2077_hmi.M_720s.20140602_163600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150309_060000_TAI.1.magnetogram_224.png,M
2192_hmi.M_720s.20141021_062400_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110802_112400_TAI.1.magnetogram_224.png,M
1760_hmi.M_720s.20130531_130000_TAI.1.magnetogram_224.png,M
1261_hmi.M_720s.20110803_144800_TAI.1.magnetogram_224.png,M
2209_hmi.M_720s.20141115_134800_TAI.1.magnetogram_224.png,M
2192_hmi.M_720s.20141019_132400_TAI.1.magnetogram_224.png,M
2010_hmi.M_720s.20140319_212400_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110312_020000_TAI.1.magnetogram_224.png,M
1476_hmi.M_720s.20120509_004800_TAI.1.magnetogram_224.png,M
2268_hmi.M_720s.20150127_143600_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131229_073600_TAI.1.magnetogram_224.png,M
2403_hmi.M_720s.20150824_022400_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141218_102400_TAI.1.magnetogram_224.png,M
1401_hmi.M_720s.20120118_001200_TAI.1.magnetogram_224.png,M
2172_hmi.M_720s.20140923_070000_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110307_091200_TAI.1.magnetogram_224.png,M
2182_hmi.M_720s.20141008_041200_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150625_031200_TAI.1.magnetogram_224.png,M
1977_hmi.M_720s.20140216_031200_TAI.1.magnetogram_224.png,M
2017_hmi.M_720s.20140330_020000_TAI.1.magnetogram_224.png,M
1974_hmi.M_720s.20140212_101200_TAI.1.magnetogram_224.png,M
1560_hmi.M_720s.20120905_142400_TAI.1.magnetogram_224.png,M
2089_hmi.M_720s.20140612_000000_TAI.1.magnetogram_224.png,M
2065_hmi.M_720s.20140524_020000_TAI.1.magnetogram_224.png,M
2443_hmi.M_720s.20151104_093600_TAI.1.magnetogram_224.png,M
1176_hmi.M_720s.20110325_222400_TAI.1.magnetogram_224.png,M
1513_hmi.M_720s.20120628_044800_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170903_162400_TAI.3.magnetogram_224.png,M
1176_hmi.M_720s.20110324_113600_TAI.1.magnetogram_224.png,M
2449_hmi.M_720s.20151108_162400_TAI.1.magnetogram_224.png,M
2036_hmi.M_720s.20140417_191200_TAI.1.magnetogram_224.png,M
2422_hmi.M_720s.20150926_232400_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170903_112400_TAI.3.magnetogram_224.png,M
2173_hmi.M_720s.20140928_040000_TAI.1.magnetogram_224.png,M
2222_hmi.M_720s.20141201_050000_TAI.1.magnetogram_224.png,M
1305_hmi.M_720s.20110930_101200_TAI.1.magnetogram_224.png,M
1429_hmi.M_720s.20120310_062400_TAI.1.magnetogram_224.png,M
1429_hmi.M_720s.20120310_101200_TAI.1.magnetogram_224.png,M
1875_hmi.M_720s.20131023_041200_TAI.1.magnetogram_224.png,M
2010_hmi.M_720s.20140319_051200_TAI.1.magnetogram_224.png,M
1882_hmi.M_720s.20131026_142400_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140202_191200_TAI.1.magnetogram_224.png,M
1515_hmi.M_720s.20120705_110000_TAI.1.magnetogram_224.png,M
1161_hmi.M_720s.20110215_092400_TAI.1.magnetogram_224.png,M
1093_hmi.M_720s.20100807_003600_TAI.1.magnetogram_224.png,M
1402_hmi.M_720s.20120119_003600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150311_193600_TAI.1.magnetogram_224.png,M
1302_hmi.M_720s.20110925_121200_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141218_033600_TAI.1.magnetogram_224.png,M
1865_hmi.M_720s.20131012_223600_TAI.1.magnetogram_224.png,M
1093_hmi.M_720s.20100807_052400_TAI.1.magnetogram_224.png,M
2673_hmi.M_720s.20170907_153600_TAI.3.magnetogram_224.png,M
1402_hmi.M_720s.20120119_060000_TAI.1.magnetogram_224.png,M
1429_hmi.M_720s.20120310_140000_TAI.1.magnetogram_224.png,M
2242_hmi.M_720s.20141216_132400_TAI.1.magnetogram_224.png,M
2529_hmi.M_720s.20160417_092400_TAI.3.magnetogram_224.png,M
1520_hmi.M_720s.20120709_074800_TAI.1.magnetogram_224.png,M
1504_hmi.M_720s.20120613_044800_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150317_000000_TAI.1.magnetogram_224.png,M
1982_hmi.M_720s.20140226_083600_TAI.1.magnetogram_224.png,M
2297_hmi.M_720s.20150309_172400_TAI.1.magnetogram_224.png,M
1900_hmi.M_720s.20131115_161200_TAI.1.magnetogram_224.png,M
2434_hmi.M_720s.20151016_002400_TAI.1.magnetogram_224.png,M
1718_hmi.M_720s.20130412_042400_TAI.1.magnetogram_224.png,M
2011_hmi.M_720s.20140321_161200_TAI.1.magnetogram_224.png,M
1991_hmi.M_720s.20140304_212400_TAI.1.magnetogram_224.png,M
1164_hmi.M_720s.20110228_083600_TAI.1.magnetogram_224.png,M
2567_hmi.M_720s.20160720_231200_TAI.3.magnetogram_224.png,M
2403_hmi.M_720s.20150822_083600_TAI.1.magnetogram_224.png,M
1928_hmi.M_720s.20131221_091200_TAI.1.magnetogram_224.png,M
1520_hmi.M_720s.20120709_222400_TAI.1.magnetogram_224.png,M
1620_hmi.M_720s.20121128_151200_TAI.1.magnetogram_224.png,M
1513_hmi.M_720s.20120629_000000_TAI.1.magnetogram_224.png,M
2415_hmi.M_720s.20150916_171200_TAI.1.magnetogram_224.png,M
2182_hmi.M_720s.20141008_072400_TAI.1.magnetogram_224.png,M
1387_hmi.M_720s.20111226_042400_TAI.1.magnetogram_224.png,M
2087_hmi.M_720s.20140612_160000_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150619_121200_TAI.1.magnetogram_224.png,M
2242_hmi.M_720s.20141221_191200_TAI.1.magnetogram_224.png,M
1520_hmi.M_720s.20120709_041200_TAI.1.magnetogram_224.png,M
2036_hmi.M_720s.20140418_034800_TAI.1.magnetogram_224.png,M
1731_hmi.M_720s.20130502_001200_TAI.1.magnetogram_224.png,M
1897_hmi.M_720s.20131113_052400_TAI.1.magnetogram_224.png,M
2002_hmi.M_720s.20140310_022400_TAI.1.magnetogram_224.png,M
2443_hmi.M_720s.20151104_102400_TAI.1.magnetogram_224.png,M
1346_hmi.M_720s.20111115_090000_TAI.1.magnetogram_224.png,M
2173_hmi.M_720s.20140928_163600_TAI.1.magnetogram_224.png,M
2011_hmi.M_720s.20140321_131200_TAI.1.magnetogram_224.png,M
1897_hmi.M_720s.20131113_020000_TAI.1.magnetogram_224.png,M
2192_hmi.M_720s.20141020_193600_TAI.1.magnetogram_224.png,M
1718_hmi.M_720s.20130412_142400_TAI.1.magnetogram_224.png,M
1675_hmi.M_720s.20130217_094800_TAI.1.magnetogram_224.png,M
1946_hmi.M_720s.20140106_124800_TAI.1.magnetogram_224.png,M
2371_hmi.M_720s.20150622_054800_TAI.1.magnetogram_224.png,M
1513_hmi.M_720s.20120629_213600_TAI.1.magnetogram_224.png,M
2192_hmi.M_720s.20141023_112400_TAI.1.magnetogram_224.png,M
2268_hmi.M_720s.20150127_070000_TAI.1.magnetogram_224.png,M
1884_hmi.M_720s.20131102_220000_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141220_150000_TAI.1.magnetogram_224.png,M
1944_hmi.M_720s.20140106_171200_TAI.1.magnetogram_224.png,M
1504_hmi.M_720s.20120612_223600_TAI.1.magnetogram_224.png,M
2422_hmi.M_720s.20150928_182400_TAI.1.magnetogram_224.png,M
2320_hmi.M_720s.20150408_102400_TAI.1.magnetogram_224.png,M
1504_hmi.M_720s.20120612_151200_TAI.1.magnetogram_224.png,M
1532_hmi.M_720s.20120728_232400_TAI.1.magnetogram_224.png,M
2017_hmi.M_720s.20140328_094800_TAI.1.magnetogram_224.png,M
2065_hmi.M_720s.20140524_074800_TAI.1.magnetogram_224.png,M
2173_hmi.M_720s.20140927_210000_TAI.1.magnetogram_224.png,M
2002_hmi.M_720s.20140310_021200_TAI.1.magnetogram_224.png,M
1974_hmi.M_720s.20140210_231200_TAI.1.magnetogram_224.png,M
2497_hmi.M_720s.20160211_213600_TAI.1.magnetogram_224.png,M
1166_hmi.M_720s.20110308_182400_TAI.1.magnetogram_224.png,M
2443_hmi.M_720s.20151031_062400_TAI.1.magnetogram_224.png,M
2173_hmi.M_720s.20140927_133600_TAI.1.magnetogram_224.png,M
1434_hmi.M_720s.20120317_102400_TAI.1.magnetogram_224.png,M
1401_hmi.M_720s.20120118_092400_TAI.1.magnetogram_224.png,M
1967_hmi.M_720s.20140131_033600_TAI.1.magnetogram_224.png,M
2449_hmi.M_720s.20151109_003600_TAI.1.magnetogram_224.png,M
2241_hmi.M_720s.20141217_073600_TAI.1.magnetogram_224.png,M
2017_hmi.M_720s.20140329_232400_TAI.1.magnetogram_224.png,M
1936_hmi.M_720s.20131228_142400_TAI.1.magnetogram_224.png,M
2080_hmi.M_720s.20140606_191200_TAI.1.magnetogram_224.png,M
1890_hmi.M_720s.20131106_004800_TAI.1.magnetogram_224.png,M
1977_hmi.M_720s.20140215_093600_TAI.1.magnetogram_224.png,M
