filename,Class
2389_hmi.M_720s.20150730_132400_TAI.1.magnetogram_224.png,0
1283_hmi.M_720s.20110904_142400_TAI.1.magnetogram_224.png,0
2449_hmi.M_720s.20151116_033600_TAI.1.magnetogram_224.png,0
1808_hmi.M_720s.20130801_132400_TAI.1.magnetogram_224.png,0
1533_hmi.M_720s.20120728_043600_TAI.1.magnetogram_224.png,0
1945_hmi.M_720s.20140104_043600_TAI.1.magnetogram_224.png,0
1101_hmi.M_720s.20100829_184800_TAI.1.magnetogram_224.png,0
1345_hmi.M_720s.20111110_171200_TAI.1.magnetogram_224.png,0
1492_hmi.M_720s.20120529_122400_TAI.1.magnetogram_224.png,0
2066_hmi.M_720s.20140518_121200_TAI.1.magnetogram_224.png,0
1870_hmi.M_720s.20131015_103600_TAI.1.magnetogram_224.png,0
2307_hmi.M_720s.20150325_211200_TAI.1.magnetogram_224.png,0
2441_hmi.M_720s.20151102_064800_TAI.1.magnetogram_224.png,0
1835_hmi.M_720s.20130829_160000_TAI.1.magnetogram_224.png,0
2111_hmi.M_720s.20140706_101200_TAI.1.magnetogram_224.png,0
2431_hmi.M_720s.20151017_114800_TAI.1.magnetogram_224.png,0
1312_hmi.M_720s.20111010_220000_TAI.1.magnetogram_224.png,0
2585_hmi.M_720s.20160908_183600_TAI.3.magnetogram_224.png,0
2718_hmi.M_720s.20180819_152400_TAI.3.magnetogram_224.png,0
2654_hmi.M_720s.20170430_021200_TAI.3.magnetogram_224.png,0
1653_hmi.M_720s.20130110_214800_TAI.1.magnetogram_224.png,0
1942_hmi.M_720s.20140106_150000_TAI.1.magnetogram_224.png,0
2466_hmi.M_720s.20151212_130000_TAI.1.magnetogram_224.png,0
1513_hmi.M_720s.20120705_083600_TAI.1.magnetogram_224.png,0
1940_hmi.M_720s.20140101_191200_TAI.1.magnetogram_224.png,0
2271_hmi.M_720s.20150127_052400_TAI.1.magnetogram_224.png,0
1403_hmi.M_720s.20120116_203600_TAI.1.magnetogram_224.png,0
2483_hmi.M_720s.20160116_000000_TAI.1.magnetogram_224.png,0
2579_hmi.M_720s.20160826_114800_TAI.3.magnetogram_224.png,0
2206_hmi.M_720s.20141107_180000_TAI.1.magnetogram_224.png,0
1518_hmi.M_720s.20120708_131200_TAI.1.magnetogram_224.png,0
2163_hmi.M_720s.20140915_143600_TAI.1.magnetogram_224.png,0
2282_hmi.M_720s.20150214_000000_TAI.1.magnetogram_224.png,0
2037_hmi.M_720s.20140419_062400_TAI.1.magnetogram_224.png,0
1502_hmi.M_720s.20120605_123600_TAI.1.magnetogram_224.png,0
1405_hmi.M_720s.20120118_193600_TAI.1.magnetogram_224.png,0
2584_hmi.M_720s.20160902_121200_TAI.3.magnetogram_224.png,0
2386_hmi.M_720s.20150720_180000_TAI.1.magnetogram_224.png,0
2579_hmi.M_720s.20160824_203600_TAI.3.magnetogram_224.png,0
1506_hmi.M_720s.20120615_111200_TAI.1.magnetogram_224.png,0
2147_hmi.M_720s.20140821_152400_TAI.1.magnetogram_224.png,0
1806_hmi.M_720s.20130730_164800_TAI.1.magnetogram_224.png,0
1434_hmi.M_720s.20120316_083600_TAI.1.magnetogram_224.png,0
1903_hmi.M_720s.20131120_042400_TAI.1.magnetogram_224.png,0
2310_hmi.M_720s.20150324_142400_TAI.1.magnetogram_224.png,0
1089_hmi.M_720s.20100726_020000_TAI.1.magnetogram_224.png,0
2245_hmi.M_720s.20141225_054800_TAI.1.magnetogram_224.png,0
1732_hmi.M_720s.20130429_164800_TAI.1.magnetogram_224.png,0
2327_hmi.M_720s.20150423_220000_TAI.1.magnetogram_224.png,0
1130_hmi.M_720s.20101203_023600_TAI.1.magnetogram_224.png,0
2683_hmi.M_720s.20171001_112400_TAI.3.magnetogram_224.png,0
1411_hmi.M_720s.20120131_000000_TAI.1.magnetogram_224.png,0
2293_hmi.M_720s.20150301_011200_TAI.1.magnetogram_224.png,0
1357_hmi.M_720s.20111123_134800_TAI.1.magnetogram_224.png,0
1599_hmi.M_720s.20121030_204800_TAI.1.magnetogram_224.png,0
2383_hmi.M_720s.20150711_003600_TAI.1.magnetogram_224.png,0
1157_hmi.M_720s.20110213_084800_TAI.1.magnetogram_224.png,0
2545_hmi.M_720s.20160514_002400_TAI.3.magnetogram_224.png,0
1342_hmi.M_720s.20111113_174800_TAI.1.magnetogram_224.png,0
1789_hmi.M_720s.20130708_101200_TAI.1.magnetogram_224.png,0
2545_hmi.M_720s.20160514_070000_TAI.3.magnetogram_224.png,0
2367_hmi.M_720s.20150618_201200_TAI.1.magnetogram_224.png,0
2201_hmi.M_720s.20141107_134800_TAI.1.magnetogram_224.png,0
2073_hmi.M_720s.20140528_232400_TAI.1.magnetogram_224.png,0
1243_hmi.M_720s.20110703_183600_TAI.1.magnetogram_224.png,0
1312_hmi.M_720s.20111006_222400_TAI.1.magnetogram_224.png,0
2648_hmi.M_720s.20170406_204800_TAI.3.magnetogram_224.png,0
2018_hmi.M_720s.20140327_121200_TAI.1.magnetogram_224.png,0
2014_hmi.M_720s.20140325_054800_TAI.1.magnetogram_224.png,0
2726_hmi.M_720s.20181113_051200_TAI.3.magnetogram_224.png,0
2477_hmi.M_720s.20160105_141200_TAI.1.magnetogram_224.png,0
1240_hmi.M_720s.20110625_020000_TAI.1.magnetogram_224.png,0
1307_hmi.M_720s.20111003_094800_TAI.1.magnetogram_224.png,0
2077_hmi.M_720s.20140606_004800_TAI.1.magnetogram_224.png,0
1391_hmi.M_720s.20120112_023600_TAI.1.magnetogram_224.png,0
2423_hmi.M_720s.20150925_103600_TAI.1.magnetogram_224.png,0
1536_hmi.M_720s.20120804_004800_TAI.1.magnetogram_224.png,0
2187_hmi.M_720s.20141015_171200_TAI.1.magnetogram_224.png,0
2581_hmi.M_720s.20160826_210000_TAI.3.magnetogram_224.png,0
2227_hmi.M_720s.20141204_141200_TAI.1.magnetogram_224.png,0
1736_hmi.M_720s.20130504_150000_TAI.1.magnetogram_224.png,0
1231_hmi.M_720s.20110603_074800_TAI.1.magnetogram_224.png,0
1676_hmi.M_720s.20130226_043600_TAI.1.magnetogram_224.png,0
2260_hmi.M_720s.20150113_022400_TAI.1.magnetogram_224.png,0
1642_hmi.M_720s.20130104_162400_TAI.1.magnetogram_224.png,0
1948_hmi.M_720s.20140114_151200_TAI.1.magnetogram_224.png,0
1362_hmi.M_720s.20111201_070000_TAI.1.magnetogram_224.png,0
1506_hmi.M_720s.20120619_170000_TAI.1.magnetogram_224.png,0
2576_hmi.M_720s.20160817_214800_TAI.3.magnetogram_224.png,0
1470_hmi.M_720s.20120503_074800_TAI.1.magnetogram_224.png,0
1459_hmi.M_720s.20120423_002400_TAI.1.magnetogram_224.png,0
2039_hmi.M_720s.20140418_073600_TAI.1.magnetogram_224.png,0
1712_hmi.M_720s.20130401_164800_TAI.1.magnetogram_224.png,0
1120_hmi.M_720s.20101107_223600_TAI.1.magnetogram_224.png,0
1347_hmi.M_720s.20111116_132400_TAI.1.magnetogram_224.png,0
2434_hmi.M_720s.20151018_000000_TAI.1.magnetogram_224.png,0
1770_hmi.M_720s.20130622_212400_TAI.1.magnetogram_224.png,0
1899_hmi.M_720s.20131118_164800_TAI.1.magnetogram_224.png,0
2626_hmi.M_720s.20170122_064800_TAI.3.magnetogram_224.png,0
2383_hmi.M_720s.20150711_031200_TAI.1.magnetogram_224.png,0
1761_hmi.M_720s.20130530_090000_TAI.1.magnetogram_224.png,0
2376_hmi.M_720s.20150708_062400_TAI.1.magnetogram_224.png,0
1383_hmi.M_720s.20111221_063600_TAI.1.magnetogram_224.png,0
1791_hmi.M_720s.20130714_013600_TAI.1.magnetogram_224.png,0
2659_hmi.M_720s.20170522_223600_TAI.3.magnetogram_224.png,0
2382_hmi.M_720s.20150706_091200_TAI.1.magnetogram_224.png,0
1671_hmi.M_720s.20130217_030000_TAI.1.magnetogram_224.png,0
1186_hmi.M_720s.20110409_074800_TAI.1.magnetogram_224.png,0
2235_hmi.M_720s.20141215_063600_TAI.1.magnetogram_224.png,0
1989_hmi.M_720s.20140304_212400_TAI.1.magnetogram_224.png,0
1769_hmi.M_720s.20130616_224800_TAI.1.magnetogram_224.png,0
1738_hmi.M_720s.20130505_023600_TAI.1.magnetogram_224.png,0
2536_hmi.M_720s.20160430_121200_TAI.3.magnetogram_224.png,0
1163_hmi.M_720s.20110302_150000_TAI.1.magnetogram_224.png,0
1188_hmi.M_720s.20110409_032400_TAI.1.magnetogram_224.png,0
1577_hmi.M_720s.20120926_184800_TAI.1.magnetogram_224.png,0
1987_hmi.M_720s.20140224_210000_TAI.1.magnetogram_224.png,0
1181_hmi.M_720s.20110401_224800_TAI.1.magnetogram_224.png,0
1619_hmi.M_720s.20121122_000000_TAI.1.magnetogram_224.png,0
1195_hmi.M_720s.20110425_101200_TAI.1.magnetogram_224.png,0
2375_hmi.M_720s.20150702_201200_TAI.1.magnetogram_224.png,0
1656_hmi.M_720s.20130115_182400_TAI.1.magnetogram_224.png,0
2266_hmi.M_720s.20150124_031200_TAI.1.magnetogram_224.png,0
1289_hmi.M_720s.20110914_014800_TAI.1.magnetogram_224.png,0
2679_hmi.M_720s.20170909_210000_TAI.3.magnetogram_224.png,0
1569_hmi.M_720s.20120918_114800_TAI.1.magnetogram_224.png,0
1543_hmi.M_720s.20120810_024800_TAI.1.magnetogram_224.png,0
1546_hmi.M_720s.20120820_221200_TAI.1.magnetogram_224.png,0
1934_hmi.M_720s.20131229_173600_TAI.1.magnetogram_224.png,0
2240_hmi.M_720s.20141220_011200_TAI.1.magnetogram_224.png,0
2044_hmi.M_720s.20140426_071200_TAI.1.magnetogram_224.png,0
2682_hmi.M_720s.20170926_232400_TAI.3.magnetogram_224.png,0
2073_hmi.M_720s.20140523_234800_TAI.1.magnetogram_224.png,0
1751_hmi.M_720s.20130518_040000_TAI.1.magnetogram_224.png,0
1896_hmi.M_720s.20131114_120000_TAI.1.magnetogram_224.png,0
1693_hmi.M_720s.20130311_011200_TAI.1.magnetogram_224.png,0
1873_hmi.M_720s.20131024_194800_TAI.1.magnetogram_224.png,0
1599_hmi.M_720s.20121025_173600_TAI.1.magnetogram_224.png,0
1275_hmi.M_720s.20110826_170000_TAI.1.magnetogram_224.png,0
2574_hmi.M_720s.20160814_172400_TAI.3.magnetogram_224.png,0
2625_hmi.M_720s.20170119_082400_TAI.3.magnetogram_224.png,0
1065_hmi.M_720s.20100504_194800_TAI.1.magnetogram_224.png,0
1585_hmi.M_720s.20121006_183600_TAI.1.magnetogram_224.png,0
1882_hmi.M_720s.20131102_022400_TAI.1.magnetogram_224.png,0
1275_hmi.M_720s.20110830_184800_TAI.1.magnetogram_224.png,0
1953_hmi.M_720s.20140114_112400_TAI.1.magnetogram_224.png,0
1537_hmi.M_720s.20120805_213600_TAI.1.magnetogram_224.png,0
1187_hmi.M_720s.20110412_231200_TAI.1.magnetogram_224.png,0
2197_hmi.M_720s.20141029_161200_TAI.1.magnetogram_224.png,0
2524_hmi.M_720s.20160326_054800_TAI.1.magnetogram_224.png,0
1188_hmi.M_720s.20110410_174800_TAI.1.magnetogram_224.png,0
2598_hmi.M_720s.20161006_134800_TAI.3.magnetogram_224.png,0
1245_hmi.M_720s.20110708_090000_TAI.1.magnetogram_224.png,0
1925_hmi.M_720s.20131216_024800_TAI.1.magnetogram_224.png,0
2653_hmi.M_720s.20170428_162400_TAI.3.magnetogram_224.png,0
2075_hmi.M_720s.20140530_040000_TAI.1.magnetogram_224.png,0
2548_hmi.M_720s.20160528_120000_TAI.3.magnetogram_224.png,0
2298_hmi.M_720s.20150313_043600_TAI.1.magnetogram_224.png,0
1609_hmi.M_720s.20121113_180000_TAI.1.magnetogram_224.png,0
2040_hmi.M_720s.20140418_032400_TAI.1.magnetogram_224.png,0
1420_hmi.M_720s.20120219_204800_TAI.1.magnetogram_224.png,0
1180_hmi.M_720s.20110329_191200_TAI.1.magnetogram_224.png,0
2291_hmi.M_720s.20150223_010000_TAI.1.magnetogram_224.png,0
2418_hmi.M_720s.20150919_233600_TAI.1.magnetogram_224.png,0
2134_hmi.M_720s.20140811_071200_TAI.1.magnetogram_224.png,0
2079_hmi.M_720s.20140610_034800_TAI.1.magnetogram_224.png,0
1312_hmi.M_720s.20111014_204800_TAI.1.magnetogram_224.png,0
2665_hmi.M_720s.20170710_091200_TAI.3.magnetogram_224.png,0
1133_hmi.M_720s.20101208_141200_TAI.1.magnetogram_224.png,0
1558_hmi.M_720s.20120830_091200_TAI.1.magnetogram_224.png,0
2248_hmi.M_720s.20141231_060000_TAI.1.magnetogram_224.png,0
1301_hmi.M_720s.20110924_140000_TAI.1.magnetogram_224.png,0
2644_hmi.M_720s.20170328_192400_TAI.3.magnetogram_224.png,0
2007_hmi.M_720s.20140316_143600_TAI.1.magnetogram_224.png,0
1849_hmi.M_720s.20130920_054800_TAI.1.magnetogram_224.png,0
1147_hmi.M_720s.20110123_082400_TAI.1.magnetogram_224.png,0
1416_hmi.M_720s.20120211_152400_TAI.1.magnetogram_224.png,0
1872_hmi.M_720s.20131022_030000_TAI.1.magnetogram_224.png,0
2449_hmi.M_720s.20151111_104800_TAI.1.magnetogram_224.png,0
1506_hmi.M_720s.20120615_140000_TAI.1.magnetogram_224.png,0
2062_hmi.M_720s.20140513_024800_TAI.1.magnetogram_224.png,0
2305_hmi.M_720s.20150331_132400_TAI.1.magnetogram_224.png,0
2054_hmi.M_720s.20140506_144800_TAI.1.magnetogram_224.png,0
1938_hmi.M_720s.20140103_164800_TAI.1.magnetogram_224.png,0
1207_hmi.M_720s.20110509_202400_TAI.1.magnetogram_224.png,0
2251_hmi.M_720s.20150101_083600_TAI.1.magnetogram_224.png,0
1986_hmi.M_720s.20140225_230000_TAI.1.magnetogram_224.png,0
1774_hmi.M_720s.20130616_164800_TAI.1.magnetogram_224.png,0
1146_hmi.M_720s.20110111_213600_TAI.1.magnetogram_224.png,0
1460_hmi.M_720s.20120419_160000_TAI.1.magnetogram_224.png,0
2436_hmi.M_720s.20151025_213600_TAI.1.magnetogram_224.png,0
1867_hmi.M_720s.20131011_230000_TAI.1.magnetogram_224.png,0
1869_hmi.M_720s.20131018_033600_TAI.1.magnetogram_224.png,0
2395_hmi.M_720s.20150806_124800_TAI.1.magnetogram_224.png,0
1857_hmi.M_720s.20131011_021200_TAI.1.magnetogram_224.png,0
1817_hmi.M_720s.20130812_111200_TAI.1.magnetogram_224.png,0
1452_hmi.M_720s.20120406_022400_TAI.1.magnetogram_224.png,0
2110_hmi.M_720s.20140704_092400_TAI.1.magnetogram_224.png,0
1759_hmi.M_720s.20130529_012400_TAI.1.magnetogram_224.png,0
1810_hmi.M_720s.20130808_233600_TAI.1.magnetogram_224.png,0
1795_hmi.M_720s.20130716_071200_TAI.1.magnetogram_224.png,0
2224_hmi.M_720s.20141129_033600_TAI.1.magnetogram_224.png,0
1887_hmi.M_720s.20131104_163600_TAI.1.magnetogram_224.png,0
2171_hmi.M_720s.20140927_040000_TAI.1.magnetogram_224.png,0
2338_hmi.M_720s.20150506_042400_TAI.1.magnetogram_224.png,0
1688_hmi.M_720s.20130306_062400_TAI.1.magnetogram_224.png,0
1653_hmi.M_720s.20130109_121200_TAI.1.magnetogram_224.png,0
1096_hmi.M_720s.20100810_173600_TAI.1.magnetogram_224.png,0
2501_hmi.M_720s.20160222_191200_TAI.1.magnetogram_224.png,0
2525_hmi.M_720s.20160318_123600_TAI.1.magnetogram_224.png,0
1882_hmi.M_720s.20131030_072400_TAI.1.magnetogram_224.png,0
2194_hmi.M_720s.20141022_081200_TAI.1.magnetogram_224.png,0
1410_hmi.M_720s.20120202_114800_TAI.1.magnetogram_224.png,0
1537_hmi.M_720s.20120803_084800_TAI.1.magnetogram_224.png,0
2175_hmi.M_720s.20140926_194800_TAI.1.magnetogram_224.png,0
1065_hmi.M_720s.20100503_050000_TAI.1.magnetogram_224.png,0
1273_hmi.M_720s.20110819_172400_TAI.1.magnetogram_224.png,0
1450_hmi.M_720s.20120402_032400_TAI.1.magnetogram_224.png,0
1650_hmi.M_720s.20130113_123600_TAI.1.magnetogram_224.png,0
2453_hmi.M_720s.20151115_110000_TAI.1.magnetogram_224.png,0
1896_hmi.M_720s.20131119_102400_TAI.1.magnetogram_224.png,0
2692_hmi.M_720s.20171225_074800_TAI.3.magnetogram_224.png,0
2208_hmi.M_720s.20141115_072400_TAI.1.magnetogram_224.png,0
1234_hmi.M_720s.20110613_041200_TAI.1.magnetogram_224.png,0
1295_hmi.M_720s.20110919_084800_TAI.1.magnetogram_224.png,0
2210_hmi.M_720s.20141114_034800_TAI.1.magnetogram_224.png,0
1191_hmi.M_720s.20110418_153600_TAI.1.magnetogram_224.png,0
2680_hmi.M_720s.20170918_183600_TAI.3.magnetogram_224.png,0
1317_hmi.M_720s.20111016_224800_TAI.1.magnetogram_224.png,0
1870_hmi.M_720s.20131017_204800_TAI.1.magnetogram_224.png,0
2365_hmi.M_720s.20150615_032400_TAI.1.magnetogram_224.png,0
2435_hmi.M_720s.20151019_044800_TAI.1.magnetogram_224.png,0
2148_hmi.M_720s.20140827_084800_TAI.1.magnetogram_224.png,0
1948_hmi.M_720s.20140114_093600_TAI.1.magnetogram_224.png,0
2044_hmi.M_720s.20140422_200000_TAI.1.magnetogram_224.png,0
2129_hmi.M_720s.20140729_193600_TAI.1.magnetogram_224.png,0
1669_hmi.M_720s.20130207_144800_TAI.1.magnetogram_224.png,0
1627_hmi.M_720s.20121206_012400_TAI.1.magnetogram_224.png,0
1704_hmi.M_720s.20130326_161200_TAI.1.magnetogram_224.png,0
2141_hmi.M_720s.20140820_001200_TAI.1.magnetogram_224.png,0
2050_hmi.M_720s.20140430_021200_TAI.1.magnetogram_224.png,0
1523_hmi.M_720s.20120714_004800_TAI.1.magnetogram_224.png,0
2237_hmi.M_720s.20141213_010000_TAI.1.magnetogram_224.png,0
1139_hmi.M_720s.20101230_084800_TAI.1.magnetogram_224.png,0
2399_hmi.M_720s.20150812_042400_TAI.1.magnetogram_224.png,0
1565_hmi.M_720s.20120906_111200_TAI.1.magnetogram_224.png,0
2533_hmi.M_720s.20160424_012400_TAI.3.magnetogram_224.png,0
2202_hmi.M_720s.20141103_232400_TAI.1.magnetogram_224.png,0
2563_hmi.M_720s.20160715_174800_TAI.3.magnetogram_224.png,0
2097_hmi.M_720s.20140627_041200_TAI.1.magnetogram_224.png,0
2164_hmi.M_720s.20140915_192400_TAI.1.magnetogram_224.png,0
2715_hmi.M_720s.20180621_123600_TAI.3.magnetogram_224.png,0
1537_hmi.M_720s.20120809_091200_TAI.1.magnetogram_224.png,0
1719_hmi.M_720s.20130411_110000_TAI.1.magnetogram_224.png,0
1761_hmi.M_720s.20130602_212400_TAI.1.magnetogram_224.png,0
1867_hmi.M_720s.20131013_184800_TAI.1.magnetogram_224.png,0
2235_hmi.M_720s.20141218_182400_TAI.1.magnetogram_224.png,0
1180_hmi.M_720s.20110403_063600_TAI.1.magnetogram_224.png,0
1828_hmi.M_720s.20130828_123600_TAI.1.magnetogram_224.png,0
1998_hmi.M_720s.20140309_092400_TAI.1.magnetogram_224.png,0
2121_hmi.M_720s.20140731_142400_TAI.1.magnetogram_224.png,0
1826_hmi.M_720s.20130819_211200_TAI.1.magnetogram_224.png,0
2576_hmi.M_720s.20160816_051200_TAI.3.magnetogram_224.png,0
2061_hmi.M_720s.20140514_091200_TAI.1.magnetogram_224.png,0
1722_hmi.M_720s.20130415_153600_TAI.1.magnetogram_224.png,0
1599_hmi.M_720s.20121029_213600_TAI.1.magnetogram_224.png,0
1942_hmi.M_720s.20140102_202400_TAI.1.magnetogram_224.png,0
2224_hmi.M_720s.20141129_200000_TAI.1.magnetogram_224.png,0
2434_hmi.M_720s.20151019_200000_TAI.1.magnetogram_224.png,0
2338_hmi.M_720s.20150508_124800_TAI.1.magnetogram_224.png,0
1230_hmi.M_720s.20110603_214800_TAI.1.magnetogram_224.png,0
1452_hmi.M_720s.20120406_052400_TAI.1.magnetogram_224.png,0
2251_hmi.M_720s.20150101_221200_TAI.1.magnetogram_224.png,0
1981_hmi.M_720s.20140218_032400_TAI.1.magnetogram_224.png,0
2032_hmi.M_720s.20140413_130000_TAI.1.magnetogram_224.png,0
2627_hmi.M_720s.20170125_013600_TAI.3.magnetogram_224.png,0
2674_hmi.M_720s.20170908_100000_TAI.3.magnetogram_224.png,0
2204_hmi.M_720s.20141104_131200_TAI.1.magnetogram_224.png,0
1918_hmi.M_720s.20131212_073600_TAI.1.magnetogram_224.png,0
1457_hmi.M_720s.20120415_201200_TAI.1.magnetogram_224.png,0
2370_hmi.M_720s.20150616_141200_TAI.1.magnetogram_224.png,0
2338_hmi.M_720s.20150509_053600_TAI.1.magnetogram_224.png,0
1579_hmi.M_720s.20120929_114800_TAI.1.magnetogram_224.png,0
1981_hmi.M_720s.20140218_171200_TAI.1.magnetogram_224.png,0
1082_hmi.M_720s.20100620_090000_TAI.1.magnetogram_224.png,0
1321_hmi.M_720s.20111017_023600_TAI.1.magnetogram_224.png,0
1557_hmi.M_720s.20120828_133600_TAI.1.magnetogram_224.png,0
1929_hmi.M_720s.20131222_054800_TAI.1.magnetogram_224.png,0
1231_hmi.M_720s.20110604_212400_TAI.1.magnetogram_224.png,0
2480_hmi.M_720s.20160110_223600_TAI.1.magnetogram_224.png,0
1921_hmi.M_720s.20131217_012400_TAI.1.magnetogram_224.png,0
2694_hmi.M_720s.20180109_051200_TAI.3.magnetogram_224.png,0
1365_hmi.M_720s.20111207_172400_TAI.1.magnetogram_224.png,0
2670_hmi.M_720s.20170810_113600_TAI.3.magnetogram_224.png,0
2182_hmi.M_720s.20141006_063600_TAI.1.magnetogram_224.png,0
2271_hmi.M_720s.20150126_210000_TAI.1.magnetogram_224.png,0
1895_hmi.M_720s.20131113_021200_TAI.1.magnetogram_224.png,0
1403_hmi.M_720s.20120117_110000_TAI.1.magnetogram_224.png,0
1558_hmi.M_720s.20120831_152400_TAI.1.magnetogram_224.png,0
2726_hmi.M_720s.20181115_131200_TAI.3.magnetogram_224.png,0
1959_hmi.M_720s.20140124_163600_TAI.1.magnetogram_224.png,0
1390_hmi.M_720s.20120103_073600_TAI.1.magnetogram_224.png,0
1644_hmi.M_720s.20130109_024800_TAI.1.magnetogram_224.png,0
1087_hmi.M_720s.20100717_221200_TAI.1.magnetogram_224.png,0
1460_hmi.M_720s.20120419_192400_TAI.1.magnetogram_224.png,0
1692_hmi.M_720s.20130318_111200_TAI.1.magnetogram_224.png,0
2276_hmi.M_720s.20150201_004800_TAI.1.magnetogram_224.png,0
2540_hmi.M_720s.20160502_233600_TAI.3.magnetogram_224.png,0
